Sentiment,Review
Positief,"This review is to give you an idea of what I could have been better prepared to do. For the month of just over 12-15 December, I had a beautiful beautiful clean, young, beautiful baby. I had her deliver to live with me at The Hospital as soon as I could with her health insurance. She was amazing! I had her assigned Nurse Practitioner each Tuesday, Thursday and Friday for 2 hours and she led by example by showing great care to my babies. I couldn’t have been happier with the labor and delivery team. The nurses and doctors really listened and listened to what I was experiencing as I was being cared for. They listened and listened to what I had to say on the phone with my doctors. The"
Positief,"This review is to briefly review the nursing and allied staff that I have encountered at The Hospital, which are highly regarded and trusted in my physical condition. I must say that the entire staff is top notch. From the nurse to the surgical assistants who accompany you through the surgical and recovery process, the entire staff performs their jobs extremely well. Considering every detail of the RNAs visit, from detailed post office visits, to the room lighting, to your Doctor list, I highly recommend visiting The Hospital. If you are going to anyone else's medical needs, then this facility is the place to be. I have had excellent care from The Hospital for nearly a decade and can’t speak highly enough of what they have done during that time. I also"
Positief,"This review is to sum- up my experience of each clinic. I have had so many wonderful doctors that I have allowed them to change my life. Their appointments have been fantastic. Each one has been very direct and informative. They listened to my medical needs and provided the best care possible. They listened, visited, and answered your questions. I trust my health to them the entire way. Thank you!!!!"
Positief,"This review is to give you a quick overview of the components within the system. These are the Best, but the One that really stood out to me was the Homeostasis. It was the only rating I have ever given it. When I got home and took a look at it, I would never have thought of the need for such an extremely sensitive thing. It is truly remarkable that a facility like this can truly offer services to all of us that cannot afford them. The staff was incredibly thoughtful, encouraging and informative. I also wish I could speak more frankly about the Doctor. It took me a little while to get used to his tone of voice and his very clear instructions to the patients. But by far the most remarkable thing about this facility"
Positief,"This review is to explain the procedure for transplanting a patient into the ICU. The transplantation was stopped ten days ago due to lack of bloodwork. I don’t recommend any healthcare professional to transplant an ICU patient into this body! The surgeons and nurses in the ICU were wonderful. They were very thoughtful, compassionate and helpful throughout this entire process. The transplant team, medical staff, and the doctors and nurses were amazing. I recommend all hospitals to do the transplantation, even the one called Home. The transplant team"
Positief,"After contending with their insurance for months, Dr. Lin was able to get an informed decision. The procedure was relatively quick and the doctors we spoke with seemed confident in their opinion."
Positief,"After contending with their insurance understaffing for several months, Matt and his girlfriend decided to give Inpatient and follow Mother nature with a change of heart. Today, they are able to service both the patient and the staff with ease. The hospital also houses a 24 hr reception desk and a large recovery room for those recovering from traumatic events. Matt and his girlfriend are extremely grateful to the Inpatient Neurosurgeon team for the thorough neurosurgery and post op care."
Positief,"After contending with their labor situation before. There was also the time Doctor went to The Hospital to tell me that she had been fired. I have since been there. Both the nurses and therapists there have been great. Doctor is always encouraging, kind and sympathetic. Her care has led me to make room for a more secure hospital. The doctors, however, are not always in every hospital. They tend to be more engaged with the people in the room and tend to over-interpret what is said."
Positief,"After contending with their legal team for months now, I decided to change my mind and sue, instead of waiting for a hospital that treats me to finalize my medical history and ensure it is consistent with their procedures. A full 12 appointments are made daily, with each doctor assigning a coordinator. The care each nurse and doctor takes is absolutely fantastic. The doctor who meds me leads by example, making sure my condition is taken care of as best as I can. I would definitely recommend The Hospital."
Positief,"After contending with their insurance, the hospital wound recovery team recommended the Advanced Recovery Surgery team, which I was enthralled with. Their team was thoughtful and professional and I highly recommend them. It took an extra day or two before my ICU was ready, as I had a very difficult case of Candida (a very heavy condition) in my right arm. I recently had my own emergency room, and all the recovery was smooth sailing. I'm very impressed by Advanced Recovery Surgery and they are making a difference for all patients. Definitely recommend The Hospital for all of your healthcare needs."
Positief,"After contending with their medical team for hours after surgery, the hospital did what any other hospital would do in this situation; they called the nursing department to give an explanation as to why the procedures were not being done as planned. As their nurse seemed to understand the situation, I felt confident in my care. My Doctor took great care of me throughout the whole process - he was extremely helpful, compassionate, and informative throughout the whole process. Thank you, The Hospital for taking care of your well being!!"
Positief,"My son was in the hospital for 5 days and died in the morning due to a heart attack. I can’t remember the first time in my entire life that a staff member was so happy to have me, especially considering all the stress I felt every single day. Every nurse was amazing and everyone was so kind, encouraging, and compassionate. If only I could have more energy."
Negatief,My son was in the ICU for 11 days and he died. My oldest son got admitted in December and there were many calls for removal. I asked my oldest if she could feel any pain or anything. She could feel nothing. Only someone to comfort her.
Positief,My son was in ICU and his breathing was wonderful and we didn't have any complications. He wasn't very bright or seemed very bright bright. I called the hospital and they were quite nice. I had an all clear and he was received very well. The night nursing was excellent as well. Dr. Ring did an excellent job.
Positief,"My son was in a coma for 5 days and recovered extremely well. He was given antibiotics, PET scans and other supportive care in ICU. Doctor Baxley and his team of nurses and doctors are amazing. The team of neurosurgeons and ersatz nurses and techs on site are top notch. I highly recommend The Hospital."
Positief,My son was in critical condition at The Hospital. The Doctor arrived within an hour and said that we would need an additional nurse to come in. She called back the following Friday morning and had us brought in. We were informed that our son has been OK for the week and that he is OK. The Doctor was able to give us some comforting information regarding the week and that helped us tremendously. It seemed that each and every nurse coming in needed attention and was treated with respect. Thank you to everyone at The Hospital!
Positief,"My son was in the ICU for 4 days and died 3 days later. We received this kind of emotional care every day. Everyone was so kind, caring, and patient that they took time to find their son. I am thankful that I have God right here to rely on him for everything that I need."
Positief,"Such an exceptional experience. I had a great, happy, and healthy baby. The nurse on the other hand didn’t get very clear answers as to her questions, so I left feeling unsatisfied. I was quite emotional and felt sad after trying so hard to save the life of my own mom. In my time there have been many wonderful caregivers, like Doctor, RN, nurse, and other such wonderful people who have allowed me to be cared for and treated with such dignity and compassion. These people truly care about my well being and I will’t be stopping anyone from doing so. Thank you all so much for caring."
Positief,Such an exceptional experience. I highly recommend The Hospital.
Positief,"Such an exceptional experience. They were all very thoughtful and helpful. I had one patient who was almost admitted five months ago and did very well. It was May 8th and I was given antibiotics. I had a team of physical therapists, 3 EEG and MRIs teaming with the RNLI Neurosurgeon. It took until Tuesday morning to come out and it was very clear what was going on there. When we arrived at 8:30 we had 12 opossums and no opossums on us. Then things got really rough for a while. For some reason, our EEG was not working and the EEG was off very quick. Today since then I can finally see my right eye. The doctors were great, helpful, and kind."
Positief,Such an exceptional experience. Thankyou everyone who came in and out on a Friday and made us feel welcomed. So happy to be a part of this family. You are the most incredible person i have ever met and i wish i could give more information about you. Thank you my GOD Jessica!!!!!!!!! I have been to a hospital many times and you have the best care. You are like a mother to me and i will forever be a part of this family. I will forever be a part of you!!!!!!!!!
Positief,Such an exceptional experience. Would highly recommend.
Positief,"Such an exceptional experience. Words can’t express the level of professionalism and attention to detail provided to each of the healthcare workers. They made me feel confident and listened carefully to. The Doctor was always helpful, sympathetic, and understanding as he explained the issue. As I understand it, they only recently switched to something totally different and it actually led to more negative results."
Positief,"Doctor is a wonderful Doctor. The Doctor cares about his patients as much as anyone. I like that he calls the shots. I can’t remember the final name properly, but I must say that I respect him and wish him very much the best."
Positief,Doctor is a wonderful person and she adores the Hospital. I would love to see a Doctor doing a transplant on my behalf.
Positief,Doctor is a wonderful nurse and tech. My husband and I needed a little extra care and attention during his 4th month at The Hospital. I think he needs these extra legs to warm up his stomach during postpartum labor. They're great! Would definitely recommend this facility!
Positief,Doctor is a wonderful Doctor Who listens with genuine concern and listens and answers any and all questions you may have. Every single person I have talked to is extraordinary! Doctor Who truly is the best medicine.
Positief,Doctor is a wonderful Doctor. I would highly recommend him to any of my care team members.
Positief,Doctor is a wonderful Doctor and I will recommend his services and good care to all members of his patient group. I will be doing my best to ensure his well-being is improved. I must say that this entire experience has been a blessing for me and I am very grateful for the opportunity to do business with him. Thank you so much for taking the difficult decision of accepting my husband into your care. God bless him with peace of mind and peace of mind
Positief,"Amazing hospital and staff were very thoughtful, helpful, and polite. I would highly recommend them to anyone considering a recovery."
Positief,"Amazing hospital and staff amazing!!!!! I had a fantastic stay at The Hospital!!!! Had the best care and support staff I have ever had!!!!! The doctors, nurses and meds were AMAZING!!!! Highly recommended this hospital!!!!! Highly recommend they!"
Positief,"Amazing hospital and staff were so kind, attentive and helpful. Their calls and answers were always positive, encouraging, transparent and informative. I had an awesome stay and thank you to the entire staff for making a difference."
Positief,"Amazing hospital and staff. The patients were fantastic!!! I'd received care there multiple times before and each time was different! Drs. were highly critical, kind & compassionate. Each supervisor stayed with me for multiple appointments throughout the evening to ensure I was getting the best care possible. The facility also allows a nurse to take the calls for you. I highly recommend it!"
Positief,Amazing hospital and staff were amazing! My husband needed 12 hours of travel to get our donor kidney broken out. He was kept very warm and took very good care of. The doctors and nurses always seemed genuine. I would highly recommend The Hospital!
Positief,"Amazing hospital and staff I have had have been very pleased with them. Doctor X has been very helpful throughout the process, from his team of assistants to Dr O'Loughlin to my recovery team Nurse Practitioner and recovery team techs. My husband had a wonderful recovery and is very grateful for Martin Dr O'Neill's amazing medical expertise and services. In addition to his incredible care he takes from the emergency room medline, where he draws the line between good and ill. Dr O'Neill has consistently provided top notch care with appointments, follow-ups and scheduling expert therapy."
Positief,"I been to many hospitals, none where have ever satisfied me more and moreso than at The Hospital. From the resident nurse in the morning shift nursing the patient to the robotic assist nurse the rest of the staff to Dr. Ramirez there is not a single infirm or critical issue that can be addressed by any means other than by calling for meds or by calling for your care within an hour of being received. Thank you for making such a great facility possible. I would like to come to you personally and talk about my experience with each of the doctors, nurses and staff on your journey to healing. I feel honored to be a patient of your care and it truly humbles me to have you as my patient."
Positief,"I been to many hospitals, none have ever before broken my heart. Only one that has ever had the gall to issue an emergency room card was called in for the operation and I can say the doctors and nurses were AMAZING!!! Their care always took a little getting used to, however, they kept us informed as to if anything was amiss. Today, I've been to over 1000 of these & they are AMAZING!! They always make you feel safe, secure, & comfortable feeling confident in your heart hospital room stay!!!! Highly recommend them!!!"
Positief,"I been to many hospitals and have been impressed with the quality of care they offer. I highly recommended The Hospital. The team behind these nurses, PA, Mandy and Cathy are top notch. I highly recommend The Hospital."
Positief,"I been to many hospitals. None have made me feel comfortable or confident enough to post a positive review as I have spent the past week and a half in each. None of the doctors, nurses or other staff have been kind, encouraging or informative to my well-being throughout this trip. None of the patients I meet are happy about nor happy about the situation. None of the diagnosis and treatment is prompt -- even if it seems like a good idea. I have had so many providers that the level of care has never been anywhere near what it is in the current system. When I tell them all -- including myself -- that I am sick or feeling good, they all give me questions or complaints. Some of these questions boil down to two words:"
Positief,"I been to many hospitals, no less. I have seen excellent care and the staff I have been to has been beyond amazing. Everyone on the team is so amazing taking their time with me. Thank you so much to my wonderful fiance for taking her time with me last night!"
Positief,"I been to many hospitals and none have ever provided more love, respect and kindness than I do at Heartland Presbyterian Hospital. I cannot express the gratitude and kind words of empathy I have received from all of the staff and patients I have visited. If your heart is in recovery, follow us on Twitter and share this post with everyone you meet. Every visit, every detail of care, teamwork and compassion is always memorable. For those of you in need, kindness, friendship, safety, comfort, comfort of mind, and reassurance that your well being is safe, secure, and secure each and every day is priceless. For those who are grieving over the loss of a loved one, or the difficult times ahead in your life, or feeling neglected,"
Positief,"This was my second time here, and I was quite pleased. The food went fast enough to make me feel comfortable and secure during the whole visit, and the service was prompt. Otherwise, I would definitely recommend The Hospital."
Positief,"This was my second time in my hospital. My husband was extremely ill and we had no idea what was wrong with him until he woke up the next morning. I was so happy we got him some food and fluids. It was good to be home free for a little while. Otherwise, I thought it might be a problem with the ER putting away the heavy items such as diapers and wipes. They really didn't do anything to make him feel very well after 11am and 3 pm. Everyone seemed happy, thoughtful, and taking care of business. I'd like to see more high risk areas like ERs be more patient with patients."
Neutraal,This was my second time at this hospital
Positief,"This was my second time at this hospital. My fiance was excellent, stayed very long and my youngest son was born a day and half late."
Positief,"This was my second time here and I love all the staff. They are all very warm, thoughtful and professional people that speak your language in a clear, professional tone. I highly accomodate these people with my health so far and am very grateful."
Negatief,"This was my second time in so much as a hospital, and I couldn't say enough good things about the services the staff provided. They were extremely attentive, had a good team of nurses and if anything, went over their level being rude. It took me 3 shifts in there and they took 11 or 12 calls for an error. The floor was rickety before that, and I couldn't find any information about the service they provided."
Positief,"I had a fabulous experience. From head nurse to nurse to Doctor all I can say is very happy with the care given. I had kidney transplant and recovery, and recovery is well above replacement level. Thank you all very much"
Positief,I had a fabulous experience. The healthcare team at The Hospital were AMAZING. The Surgery team was top notch as well. The Doctor took time to explain things and really explained all of the details. Thank you all very much
Positief,"I had a fabulous experience. My husband is from New Jersey who lives in Florida and has multiple sclerosis. The Doctor and I both have The Hospital. Both of us were very confident, helpful and sensitive. I am extremely grateful. Would highly recommended. Sarah"
Positief,"I had a fabulous experience. I had the wonderful care of neurosurgeon Dr. Orlando Ephraim who I had come to love during my recovery from a stroke. During my 12 months away from The Hospital I received over 1000% more patient services than I would have received anywhere else in the world. From nurses and doctors to PA personnel, staff members to the surgical team, PA interns, and even doctors and nurses, I truly felt safe and confident being here. I would highly recommend Dr. Orlando Ephraim, and his team of neurosurgeons."
Positief,"I had a fabulous experience. My fiance and I held hands and showed some great attention to detail as we walked through the facility. The nurse was great as well, helping us understand every detail of the pregnancy and nursing team."
Positief,"I had a fabulous experience with The Hospital. From the nurses and staff, all the doctors, nurses and staff to the nurses and staff at the hospital. I highly recommend The Hospital. The staff and patients give them so much time and attention. Thank you for the excellent care."
Positief,I recently had an MRI done and were in good enough shape to be admitted to a number of hospitals. The Doctor was so helpful and informative during my stay that I decided to give my husband the robotic hearing aid in the morning. It took more than 10 minutes from registration to being confirmed as hearing aid in the morning.
Positief,"I recently had an awesome experience with a very large group of coworkers. It was absolutely incredible being a companion. These 12 seemed a little rushed at first, but over the next 12 each of us received so much attention that we couldn't allow it to overshadow the amazing experience."
Positief,"I recently had an MRI, I had a procedure done involving them entrapping the the tendons. The post op op procedure made the removal of the tendons a little more complicated. I was happy with the results as I had a good recovery. I was cautious and had my patients pre op if needed."
Neutraal,"I recently had an opiate attack. From the hospital I was hooked. They took forever to explain what was going on with my opiate problems. None of the nurses and Technicians seemed to care. And the old hospital staff couldn’t really explain the difference in staff. I wish I could have answered all of your questions, but I can’t. It’s like an endless battle."
Positief,"I recently had an MRI procedure with a large pre-op redness that required pre-op robotic hip replacement. The robotic hip replacement surgery went well and I am grateful to my donor, Avanta Neurosurgery for taking time to review the results. For those of you who need additional information, please visit www.psychotics4u.org"
Positief,"I recently had an ORANGE surgery. My recovery was smooth and I feel great! The operating team was fantastic! Every doctor, nurse, and tech was so helpful AND professional. I felt confident, secure, and informed throughout the experience. Thank you for all the wonderful care you give to patients and families."
Positief,My husband recently had a kidney transplant at The Hospital. Thanks so much to all our awesome nurses and techs for being as accommodating as possible. I can't wait to get to work next May!
Positief,"My husband recently had a procedure on his 12th birthday. We didn't know it was going to last, we just thought some kind of traumatic experience like that might be helpful. Once we got to the operating room, both our surgeons and I were moved quickly. Doctor Alexander had me very supportive as we moved through the long list of blood draws. A beautiful view of the lake. Doctor Chikun did his best to answer our medical needs. They didn't always come quick, however, and our procedure leader, Dr Karen, was great. Sarah, our nursing assistant and I arrived more than two hours late. The doctor, Doctor Chikun, and nurse Aree had a very calming calming experience. I highly recommended The Hospital. The"
Positief,My husband recently had another heart attack that had a long recovery. He is fantastic Doctor and the doctors and staff at HeartFreedom team are AMAZING. Everyone from nurses to therapists and if need be calmed down. Everyone was so friendly and kind and helpful. Not to mention that Jessica seemed to care for her husband very well and took him to multiple locations throughout the hospital. Every single person in the room was so kind and caring. Every nurse and doctor were as accommodating as they could be. I do recommend The HeartFreedom Institute for anyone considering seeking more health services or to stay within walking distance of a hospital. The center is also underutilized though I have been there and it is ok. The staff at HeartFreedom Institute is top notch.
Positief,"My husband recently had kidney surgery. It was one of those rare rare inter-op surgeries where surgeons come in and take our transplant plans. I couldn't be more emotional the entire way through. My husband was fine, went to The Hospital, received all his transplant requests within 6 days and found recovery absolutely incredible. The food was delicious, the medications were always within easy half an hour, and the doctors always made me feel confident and happy. They did such a wonderful job putting pressure on my body during the process. Thank you again for the great service from your surgeon."
Positief,"My husband recently had a kidney transplant at The Hospital. The surgeon and the transplant team were the best. He and his team of doctors, radiology, allied dissectionists and surgeons all went above and beyond to make this a success. I will forever be grateful for the quality care the Transplant Institute provides. Thank you to My husband recently had a kidney transplant at The Hospital. The surgeon and the transplant team were the best. He and his team of doctors, radiology, allied dissectionists and surgeons all went beyond and"
Positief,"My husband recently had a kidney transplant at the Transplant Center from The Hospital. We were so impressed with all of the personnel the nurses, doctors, and surgeons brought to this amazing recovery. We couldn’t have asked for more. Thank you all for your amazing care and support."
Positief,The surgical center has one of the best team doctors in the entire state of Florida and I highly recommend them. I have had The Hospital since November 6th 2005 and they have been consistently top notch ever. The Doctor is The Only Doctor I trust in the entire Florida Hospital!!!!! Thank you so much for the great service from The Hospital!!!!!!!!!!!!!!!!!!
Positief,The surgical center has many beautiful locations with fantastic staff and are a great representation of Durham. The healthcare team has a wonderful team and is top notch considering the level of care each Doctor receives.
Positief,The surgical center has great doctors and nurses and all staff are very friendly & welcoming. Being on the 8th floor is awesome because as a surgical center this feels very old then. The surgeons and nurse techs that go over there are always welcoming & encouraging to have around. The whole staff is highly regarded and the more that I ask for they give me the better received. Highly recommended to all of my surgical goals!
Positief,The surgical center has a high level of operating staff and highly recommended each member of our team. They are all outstanding! Thank you so much for visiting The Hospital!!!
Positief,"The surgical center has two locations in the heart of South Bend and they all match the procedure, in various states of operation and beyond. I really like each one of the nurse staff. They both offer free transport and comfort during the operation as well as information regarding medications needed. Overall, a great facility with a long history and a high rating from the Heart Failure Institute. Highly recommend this facility."
Positief,"The surgical center has a wonderful staff, and the patients love the care they receive! The Doctor is very sympathetic, encouraging, professional, sensitive and compassionate. There was also one patient who was unsatisfied with his surgical center cardiology appointment during his stay; however, the Doctor is the best Physician!!! He was very prompt with the surgery and provided us with the best medical information! Thank you for visiting The Hospital!"
Positief,I have been to a number of hospitals and none have ever match my experience. I ask if there is anything else that I can do that I can do better than this hospital. I have been to many other hospitals which I have never encountered this way and they all match my experience. I can’t speak highly enough of the staff and care given to me during my stay here at The Hospital. Both Mariah and Michelle are exceptional workers who make life so much easier for us all. Thank you to every single person for their time and prayers during my stay here at The Hospital
Positief,I have been to five hospitals under their care. Each time I have been impressed with the level of care each nurse takes. Every patient deserves the best of care.
Positief,"I have been to a number of hospitals and none have ever match the services you offer. I understand and respect your need for extra care, however you provide such a service you should feel free to call in sick if you have any problems. Even doctors that I've spoken to have come away with the feeling that something is amiss. I recommend The Hospital for those that are in need."
Positief,I have been to many hospitals and the surgical centers. I have had the best care staff and patients at every level. The Hospital is more than happy to answer all your medical questions and answer any questions regarding your condition. Thank you for visiting our hospital!
Positief,"I have been to more than 1,500 hospitals. I have seen The Hospital, The Children's Hospital, The Children's Hospital, The Royal South Korea Hospital, the South Korean Hospital, the Korean Hospital, and many other top notch hospitals. Each of these locations are very beautiful and feature a large family that visits each time. These hospitals are also more upscale compared to other areas of the South. The hospital and staff are exceptional. Every person making and receiving a appointment is treated with respect and concern while being listened to. Each person making and receiving a question is treated with dignity and dignity is priceless. Every person making and receiving a question is greeted with respect and concern while being listened to and listened to. Every single person making and receiving a diagnosis"
Positief,"I have been to lots of hospitals and have seen very good results. My surgeon, RN, and her EMT team are top notch at what they do. I highly recommend them to anyone. My 6 year old son, has been admitted, and his very good ICU team is doing an amazing job. My 6 year old is getting better as he ages and is recovering at a good rate. Thank you to all who have been assigned to follow up with me regarding surgical needs during my stay. I appreciate your kind care and helpful questions. Dr. Mary"
Positief,"This was my first time taking part in a surgery. My surgeon, Dr. Debbie, and I were the first to be admitted, and I felt comfortable doing so. I would like to express my gratitude to all the team and staff that took me through this difficult time. They made a truly beautiful day possible by being truly caring with me during this incredibly difficult time."
Positief,This was my first experience with a person of these kinds of qualities. I couldn't have foreseen such a wonderful experience. Thank you so much to all of the staff for taking the wonderful care of me!
Positief,"This was my first visit to The Hospital as a patient and they were great! The staff was also very kind and provided with all the in-patient information needed. The Doctor is also grateful for his expertise in diagnosing, treating, and providing critical life-sustaining care. The Doctor's expertise as an Advanced Care Technologist, leads one to believe The Hospital is well-equipped to meet the needs of each of our patients. He provided an overall supportive and informative experience. I highly recommend The Hospital."
Positief,"This was my first experience as an RN and was very helpful. I received very little e-mail from the healthcare team, other than one from one nurse saying something rude. I should add that I was reassured by the care of the nursing tech Kristen. Kristen actually explained each step of the procedure, so that I could follow up with my old providers with any knowledge as to what I was getting into during my visit. The techs were great. She even helped me bring my old surgical center plexus in. Thank you all very much for your kind care, and God bless you all."
Positief,"This was my first visit to Doctor. I thought he was very good, however throughout my stay he seemed a little slow to process what I was doing. I was impressed by the care that he received and his knowledge of nursing and allied therapy. I wish I could have foreseen the negative results I would have received in the future. The hospital is beautiful, clean, modern and has an amazing staff."
Positief,"This was my first time seeing The Hospital. My husband, his 1st nurse and his second nurse all came in very impressed with my care. My husband had unexpected hospital stay and stayed with them for 2 nights. They were extremely kind, informative, professional and kind people. I don't have any awards for this but I cannot say enough good things about The Hospital."
Positief,"Everyone we meet are top notch! From the nurses and techs we meet to the full kitchen staff, everyone is always smiling & welcoming. The food is always top notch too!"
Positief,"Everyone we meet are amazing. From the incredibly helpful Dr Pepper to Kristen and Jan, we're extremely impressed with the caring attitude and care that each and every person shows. The food is definitely on par with that of others. It's good to have something free during the week so that everyone can make a difference in the situation. The service is spot on however due to the high tech equipment that is located next to it."
Positief,"Everyone we meet are all experienced with operating small businesses. They are wonderful people with extraordinary skills. For months we have had them on the waiting list for appointments, and they answered every call. To top it off, they were great mentors to our lives. Thank You Thank You."
Positief,"Everyone we meet are great and I feel like a person, not an object. I feel like I'm taking over the entire staff so much. The evening nurse personating the recovery from the attacks was amazing. Cathy and Michelle were both wonderful helpers, who answered my questions and helped me understand what was going on with my recovery. Highly recommend this hospital."
Positief,"Everyone we meet are very engaged and genuine. Everyone is very friendly, helpful and informative. They tell us quite a lot about their lives and goals; however the lack of empathy, negative vibes or respectful attitude they get from their own caregivers means that they're left feeling left behind or disrespected. A tough pill to swallow for some of us. It's like some kind of mental institution for us to watch out for as we navigate our problems. Otherwise, such a great facility!"
Positief,"Everyone we meet are exceptional -- from The Hospital's medical team to our surgical team. When it comes to caring for you the most complicated part is caring for our patients. Taking care of our patients is the top priority. In doing so, we bring our deepest respect for everyone and what it means to us each and every day to help them feel at home. They are the backbone of this organization. In doing so, we give them the comfort and safety of knowing that we understand that our care and appreciation stays with them while they are in recovery."
Positief,"The Doctor and the staff are top notch. As far as food goes, all i can say is good. 5 stars!"
Positief,"The Doctor and the nurses were so positive, they made my pregnancy a little less painful. The procedure was relatively easy, however, it took more than 10 minutes. The following morning, I was greeted warmly by the Doctor and my beautiful pregnancy donor, Ethel. The Doctor and Ethel were able to save a lot of time and anguish."
Positief,"The Doctor and the patient were very friendly. A team member walked the patients very thoughtfully and explained everything very well. In addition, a supervisor seemed very compassionate and kind caring. I also feel that the staff is well prepared and communicate very clearly. I definitely recommend the Hospital."
Positief,The Doctor and the nurses and staff were amazing. I highly recommend Doctor Chiang Mai for making a long time commitment to care for a broken heart patient. The Doctor is compassionate and helpful throughout the whole process. The Doctor and his team have always been so helpful in my recovery journey. I highly recommend Doctor Chiang Mai.
Positief,The Doctor and the nurses and the staff are amazing!! I would definitely recommend them to everyone. The doctors and nurses all went above and beyond to make my life a little easier.
Positief,"The Doctor and the nurses at this hospital are amazing. The Doctor always called me 'Baby Face', and it always felt good to give him a hug. From his comfort and concern for his well being, to his great care at recovery, to all the extra attention and attention to detail the nurses bring to his care, they bring a smile to his face every time. Every staff member compliments him on his good health, and on his amazing recovery. They make this experience more beautiful to see. The Doctor and his staff are wonderful people. Thank you for the great service and good care you receive each time you visit."
Positief,"I like to thank all my wonderful staff for taking my medicine during my stay at The Hospital. I was admitted Jan 8th and stayed a night. The nurses, doctor(!) and I were all very pleased with the health of my life. Every nurse that stood in her way took their time with me. They also knocked on doors and checked on me several times during my stay. The Doctor was Awesome and I will definitely be back to visit more frequently. Thank you again for taking care of me during my stay at The Hospital"
Positief,"I like to thank all of our staff and sponsors for taking the time to take time to explain our medical needs during this difficult time. From Jan 1st to May 2nd, 2012, we received many calls from patients stating that the pain was getting too great or too little for them to deal with. I have seen such care provided throughout my career, and the level of care given to each and every one of you is extraordinary. Every person providing quality medical care is absolutely extraordinary. Everyone from coordinator to reception to supervisor, reception staff, post office receptionist"
Positief,"I like to thank all the staff and the nurses for taking care of my situation in hospital. The surgery was a very good experience. They all took time to explain my situation and explained everything so well. Each shift coordinator was amazing. Matt took time to explain things to me and gave me clear instructions when scheduling my shifts. During my stay, Doctor and I took great care of each other. I thank all of the staff for taking care of my situation in hospital."
Positief,I like to thank all of the staff at the Hospital for allowing me the best care and recovery I had. I am very recovering from kidney failure and am recovering well on my own.
Positief,"I like to thank all the staff that I have received from the Medical Examiner, your incredible care, and the amazing team of team doctors that I have seen from all over the world. My husband got dizzy on his way to appointments and there was never a problem. I was in labor and the labor department did not have enough nurses and what was needed most of all they could do was to bring food and meds. I will never go to another hospital that does not rely on you, Dr. Ramirez, and for that we are very grateful......"
Positief,"I like to thank all the staff who provided A LOT of answers as to what I had been experiencing. From Michelle to Dr. Hart to the nurses to myself, AOM to the rest of the staff I am so grateful and blessed. Everyone that helped me feel cared for was incredible. Thank you to all the hospice workers Jessica and Debbie who took care of me while I was in critical condition and Mary who took care of my mom during her own stay. Thanks again to The Hospital for taking the time to give me some answers as to what I had been experiencing."
Positief,"The nurses were so helpful. I was admitted and was stayed in a nursing facility for 3 nights OR 4 in a ICU. During that stay, my stomach was red and I could feel pain in my stomach area from the painkillers. I heard the nurse tell me her # and she called her PA. I called my best friend to tell her what was going on with my stomach pain and to make sure it didn't get worse. She thought I was ok and helped me remove the pressure pills. I was very happy with how things were going."
Positief,"The nurses were so supportive and friendly that I couldn't wait to see the doctors. When I got to the operating room I was greeted with lots of smiles and a warm, fuzzy feeling coming from my legs. I was reassured by the knowledgeable team that came in to see me. I wish I had known that I would have been born in the U.S. I've always been very sensitive to how this world treats me and I cannot thank them enough for all of their caring."
Positief,"The nurses were so wonderful and the rest of the staff was so kind, gentle, and helpful. All of the staff were able to assist with taking care of me during my hospitalization. Thank you to my great wonderful recovery nurse Debbie who got me started right away. Would highly recommend this facility"
Positief,The nurses were so great!!! The doctors were always very compassionate and kind people. I went to the emergency room one night because my 3 months old was so sick and had an an ICU. My husband needed heart surgery and was in critical condition for days. The surgeons were also wonderful! The hospital is amazing. I highly recommend The Hospital!!!
Positief,"The nurses were so happy to have them. They were so helpful and kind, encouraging. They made me feel comfortable with the care I received. I felt comfortable just like myself and not like a hospital or anything with a waiting list. The service was prompt, allowing for patients to feel confident and confident in their care."
Positief,The nurses were so helpful and professional. They ensured me with an uninterrupted clean up and recovery. I was cared for in the ICU and received 24hrs of IVF for follow up testing. I received my discharge and I am pleased with my health. I highly recommended These Transplant Nurse Bldg Centers.
Positief,My procedure went well. There were no signs of infection or bleeding. I was not hungry and had no major complaints. The medications were relatively inexpensive and relatively safe. The patient resource team was excellent and very professional. They kept all of the details under control and explained each additional action as needed.
Positief,"My procedure went well. I had an allergic reaction and had to have MRIs taken. I had my own blood drawn and my donor donor blood taken. All the donors were happy, healthy people with very good spirits and very bright faces. Doctor and his team were attentive and detailed. Everyone was thoughtful and patient with questions and answers. The transplant team was also very positive and engaged. Thank you all for taking care of you."
Positief,"My procedure went well. I stayed in the ICU for 6 weeks after my emergency room (September 4-4). Doctor was great. I feel lucky that I have the physical therapist at my side for help with everything. She took her time with me while I was meditating, giving me directions, and making me feel comfortable. Doctor deserves the respect he gets from the other staff he works with."
Positief,"My procedure went well. I was given a 12 h nursing night nursing on Saturday morning and the night before my recovery I got an MRI done and it was positive. I can tell you the surgery went really well. The morning after my recovery I went to see my mom she was fine. She stayed all night with me and never showed any signs of pressure. When I got home, my mom got a red level checked out and it was 3am. I have a 8 month old that lives with my father and he is ok. My surgery was done on Friday November 12th and it went very well. The next day my 9 year old son was taken to a private room in her room that I had been in since he was 8 months."
